nohup: ignoring input
/home/adm-mcsc/EnviroHealth-Monitor/producers/openaq_producer.py:19: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  current_time = datetime.utcnow().isoformat()
Starting Simulated Air Quality Producer...
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T14:32:23.332085'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:22:57.617186'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:02.617779'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:07.618225'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:12.618772'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:17.619483'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:22.620002'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:27.620563'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:32.621359'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:37.622136'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.99, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:42.622751'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:47.623451'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.69, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:52.624087'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.81, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:23:57.624530'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:02.625170'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.84, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:07.625706'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:12.627048'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:17.627572'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:22.628155'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.51, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:27.628738'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.02, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:32.629491'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:37.630098'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.72, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:42.630641'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:47.631298'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:52.631973'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.66, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:24:57.632578'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.78, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:02.633253'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:07.633885'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:12.634333'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:17.634838'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:22.635533'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:27.636185'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:32.636794'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:37.637345'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:42.637939'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:47.638481'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:52.639108'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:25:57.639592'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:02.640060'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:07.640534'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:12.641101'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.16, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:17.641603'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.3, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:22.642210'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.74, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:27.642775'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.5, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:32.643446'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.66, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:37.644060'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:42.644769'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.12, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:47.645469'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:52.645951'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:26:57.646475'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:02.647131'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:07.647743'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:12.648338'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:17.648918'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:22.649450'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:27.650031'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:32.650743'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.02, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:37.651433'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:42.652020'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.3, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:47.652626'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:52.653203'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:27:57.653986'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:02.654726'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.87, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:07.655184'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:12.655722'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.77, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:17.656228'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.51, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:22.656775'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:27.657433'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:32.658018'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:37.658573'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:42.659266'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.5, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:47.660001'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.5, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:52.660456'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.8, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:28:57.661120'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.63, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:02.661748'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:07.662396'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:12.663004'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:17.663703'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.35, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:22.664181'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.28, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:27.664743'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:32.665220'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:37.665665'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:42.666156'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:47.666748'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.16, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:52.667341'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:29:57.668147'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:02.668782'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:07.669488'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:12.670098'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:17.670732'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:22.671285'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:27.671876'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.38, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:32.672420'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:37.672915'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:42.673418'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.96, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:47.673918'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:52.674355'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:30:57.675135'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:02.675792'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.3, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:07.676492'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:12.677138'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:17.677789'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:22.678405'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:27.679135'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:32.679578'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:37.680066'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.28, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:42.680759'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:47.681391'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:52.681917'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:31:57.682481'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:02.682953'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:07.683499'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:12.683993'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.07, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:17.684407'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:22.684820'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:27.685265'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:32.685804'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.83, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:37.686310'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:42.686854'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:47.687294'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:52.687778'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:32:57.688236'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:02.688748'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.9, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:07.689193'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:12.689653'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:17.690271'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:22.690798'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.7, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:27.691478'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:32.692233'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.18, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:37.692792'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:42.693297'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:47.693970'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.29, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:52.694497'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.69, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:33:57.694968'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:34:02.695524'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T18:34:07.696089'}
